perimeter,num_drones,v_nominal,v_max,sensing_radius,nominal_spacing,balancing_policy,density_threshold,speed_threshold,adaptation_window,failure_rate,num_failures,failure_distribution,initial_active,spare_trigger_ratio,spare_target_factor,neighbor_balance_factor,strike_fraction,seed
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5624
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5625
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5626
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5627
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5628
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5629
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5630
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5631
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5632
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5633
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5634
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5635
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5636
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5637
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5638
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5639
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5640
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5641
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5642
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5643
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5644
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5645
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5646
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5647
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5648
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5649
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5650
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5651
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5652
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5653
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5654
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5655
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5656
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5657
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5658
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5659
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5660
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5661
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5662
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5663
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5664
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5665
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5666
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5667
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5668
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5669
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5670
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5671
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5672
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5673
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5674
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5675
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5676
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5677
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5678
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5679
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5680
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5681
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5682
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5683
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5684
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5685
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5686
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5687
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5688
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5689
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5690
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5691
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5692
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5693
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5694
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5695
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5696
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5697
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5698
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5699
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5700
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5701
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5702
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5703
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5704
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5705
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5706
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5707
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5708
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5709
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5710
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5711
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5712
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5713
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5714
40000.0,13000,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5715
40000.0,13000,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5716
40000.0,13000,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5717
40000.0,13000,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5718
40000.0,13000,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5719
40000.0,13000,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.5,5720
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5721
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5722
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5723
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5724
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5725
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5726
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5727
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5728
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5729
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5730
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5731
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5732
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5733
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5734
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5735
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5736
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5737
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5738
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5739
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5740
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5741
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5742
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5743
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5744
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5745
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5746
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5747
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5748
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5749
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5750
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5751
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5752
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5753
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5754
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5755
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5756
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5757
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5758
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5759
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5760
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5761
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5762
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5763
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5764
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5765
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5766
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5767
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5768
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5769
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5770
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5771
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5772
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5773
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5774
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5775
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5776
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5777
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5778
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5779
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5780
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5781
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5782
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5783
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5784
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5785
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5786
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5787
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5788
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5789
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5790
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5791
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5792
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5793
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5794
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5795
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5796
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5797
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5798
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5799
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5800
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5801
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5802
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5803
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5804
48000.0,15600,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5805
48000.0,15600,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5806
48000.0,15600,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5807
48000.0,15600,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5808
48000.0,15600,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5809
48000.0,15600,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5810
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5811
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5812
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5813
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5814
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5815
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.1,5816
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5817
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5818
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5819
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5820
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5821
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.2,5822
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5823
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5824
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5825
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5826
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5827
