perimeter,num_drones,v_nominal,v_max,sensing_radius,nominal_spacing,balancing_policy,density_threshold,speed_threshold,adaptation_window,failure_rate,num_failures,failure_distribution,seed,density,coverage,avg_speed,speed_stddev,max_gap,avg_gap,drones_active,formation_stability,energy_consumed,time_to_recover,recovery_slope
500.000000,130,1.000000,1.500000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,50,1,5236,0.900000,90.000000,1.500000,0.000000,495.000000,282.051282,117.000000,0.017727,175.499998,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,50,1,5237,0.900000,90.000000,1.500000,0.000000,495.000000,269.230769,117.000000,0.018571,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,50,1,5238,0.900000,90.000000,1.499998,0.000006,496.893078,286.324786,117.000000,0.017463,175.499784,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,50,1,5239,0.900000,90.000000,1.500000,0.000000,495.000000,264.957265,117.000000,0.018871,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,50,1,5240,0.900000,90.000000,1.500000,0.000000,495.000000,269.230769,117.000000,0.018571,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,10,2,5241,0.900000,90.000000,1.500000,0.000000,495.000000,401.709402,117.000000,0.012447,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,10,2,5242,0.900000,90.000000,1.500000,0.000000,495.000000,410.256410,117.000000,0.012187,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,10,2,5243,0.900000,90.000000,1.500000,0.000000,495.000000,401.709402,117.000000,0.012447,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,10,2,5244,0.900000,90.000000,1.499998,0.000005,495.000000,397.435897,117.000000,0.012581,175.499824,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,10,2,5245,0.900000,90.000000,1.500000,0.000000,495.000000,405.982906,117.000000,0.012316,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,10,2,5246,0.900000,90.000000,1.500000,0.000000,498.580000,405.982906,117.000000,0.012316,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,20,2,5247,0.900000,90.000000,1.500000,0.000000,496.445000,384.615385,117.000000,0.013000,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,20,2,5248,0.900000,90.000000,1.500000,0.000000,496.445000,388.888889,117.000000,0.012857,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,20,2,5249,0.900000,90.000000,1.500000,0.000000,495.000000,376.068376,117.000000,0.013295,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,20,2,5250,0.900000,90.000000,1.500000,0.000000,495.000000,388.888889,117.000000,0.012857,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,20,2,5251,0.900000,90.000000,1.500000,0.000000,495.000000,384.615385,117.000000,0.013000,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,20,2,5252,0.900000,90.000000,1.500000,0.000000,495.000000,380.341880,117.000000,0.013146,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,30,2,5253,0.900000,90.000000,1.500000,0.000000,495.000000,341.880342,117.000000,0.014625,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,30,2,5254,0.900000,90.000000,1.500000,0.000000,496.255000,350.427350,117.000000,0.014268,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,30,2,5255,0.900000,90.000000,1.500000,0.000000,495.000000,346.153846,117.000000,0.014444,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,30,2,5256,0.900000,90.000000,1.500000,0.000000,498.130000,358.974359,117.000000,0.013929,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,30,2,5257,0.900000,90.000000,1.500000,0.000000,495.000000,354.700855,117.000000,0.014096,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,30,2,5258,0.900000,90.000000,1.500000,0.000000,496.445000,358.974359,117.000000,0.013929,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,40,2,5259,0.900000,90.000000,1.500000,0.000000,498.180000,303.418803,117.000000,0.016479,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,40,2,5260,0.900000,90.000000,1.500000,0.000000,495.000000,324.786325,117.000000,0.015395,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,40,2,5261,0.900000,90.000000,1.500000,0.000000,495.000000,320.512821,117.000000,0.015600,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,40,2,5262,0.900000,90.000000,1.500000,0.000000,496.445000,333.333333,117.000000,0.015000,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,40,2,5263,0.900000,90.000000,1.500000,0.000000,496.445000,337.606838,117.000000,0.014810,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,40,2,5264,0.900000,90.000000,1.500000,0.000000,495.000000,311.965812,117.000000,0.016027,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,50,2,5265,0.900000,90.000000,1.499996,0.000017,498.280000,324.786325,117.000000,0.015395,175.499547,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,50,2,5266,0.900000,90.000000,1.500000,0.000000,495.580000,303.418803,117.000000,0.016479,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,50,2,5267,0.900000,90.000000,1.500000,0.000000,495.000000,286.324786,117.000000,0.017463,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,50,2,5268,0.900000,90.000000,1.500000,0.000000,495.000000,299.145299,117.000000,0.016714,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,50,2,5269,0.900000,90.000000,1.500000,0.000000,495.000000,320.512821,117.000000,0.015600,175.500000,0.000000,0.000000
500.000000,130,1.000000,1.500000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,50,2,5270,0.900000,90.000000,1.500000,0.000000,495.000000,307.692308,117.000000,0.016250,175.500000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,10,0,5271,0.900000,90.000000,2.000000,0.000000,495.000000,388.888889,117.000000,0.012857,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,10,0,5272,0.900000,90.000000,2.000000,0.000000,495.000000,393.162393,117.000000,0.012717,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,10,0,5273,0.900000,90.000000,2.000000,0.000000,495.000000,388.888889,117.000000,0.012857,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,10,0,5274,0.900000,90.000000,2.000000,0.000000,495.000000,388.888889,117.000000,0.012857,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,10,0,5275,0.900000,90.000000,2.000000,0.000000,495.000000,393.162393,117.000000,0.012717,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,10,0,5276,0.900000,90.000000,2.000000,0.000000,495.000000,388.888889,117.000000,0.012857,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,20,0,5277,0.900000,90.000000,2.000000,0.000000,495.000000,358.974359,117.000000,0.013929,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,20,0,5278,0.900000,90.000000,2.000000,0.000000,495.000000,350.427350,117.000000,0.014268,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,20,0,5279,0.900000,90.000000,2.000000,0.000000,495.000000,358.974359,117.000000,0.013929,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,20,0,5280,0.900000,90.000000,2.000000,0.000000,495.000000,358.974359,117.000000,0.013929,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,20,0,5281,0.900000,90.000000,2.000000,0.000000,495.000000,350.427350,117.000000,0.014268,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,20,0,5282,0.900000,90.000000,2.000000,0.000000,495.000000,354.700855,117.000000,0.014096,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,30,0,5283,0.900000,90.000000,2.000000,0.000000,495.000000,320.512821,117.000000,0.015600,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,30,0,5284,0.900000,90.000000,2.000000,0.000000,495.000000,329.059829,117.000000,0.015195,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,30,0,5285,0.900000,90.000000,2.000000,0.000000,495.000000,329.059829,117.000000,0.015195,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,30,0,5286,0.900000,90.000000,2.000000,0.000000,495.000000,316.239316,117.000000,0.015811,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,30,0,5287,0.900000,90.000000,2.000000,0.000000,495.000000,320.512821,117.000000,0.015600,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,30,0,5288,0.900000,90.000000,2.000000,0.000000,498.870000,320.512821,117.000000,0.015600,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,40,0,5289,0.900000,90.000000,2.000000,0.000000,495.000000,299.145299,117.000000,0.016714,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,40,0,5290,0.900000,90.000000,2.000000,0.000000,497.109814,303.418803,117.000000,0.016479,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,40,0,5291,0.900000,90.000000,2.000000,0.000000,495.000000,290.598291,117.000000,0.017206,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,40,0,5292,0.900000,90.000000,2.000000,0.000000,495.000000,316.239316,117.000000,0.015811,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,40,0,5293,0.900000,90.000000,2.000000,0.000000,495.000000,299.145299,117.000000,0.016714,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,40,0,5294,0.900000,90.000000,2.000000,0.000000,496.165000,299.145299,117.000000,0.016714,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,50,0,5295,0.900000,90.000000,2.000000,0.000000,495.000000,273.504274,117.000000,0.018281,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,50,0,5296,0.900000,90.000000,2.000000,0.000000,499.901679,264.957265,117.000000,0.018871,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,50,0,5297,0.900000,90.000000,2.000000,0.000000,495.000000,273.504274,117.000000,0.018281,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,50,0,5298,0.900000,90.000000,2.000000,0.000000,495.000000,286.324786,117.000000,0.017463,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,50,0,5299,0.900000,90.000000,2.000000,0.000000,495.000000,264.957265,117.000000,0.018871,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,50,0,5300,0.900000,90.000000,2.000000,0.000000,495.000000,290.598291,117.000000,0.017206,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,10,1,5301,0.900000,90.000000,2.000000,0.000000,495.000000,393.162393,117.000000,0.012717,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,10,1,5302,0.900000,90.000000,2.000000,0.000000,495.000000,393.162393,117.000000,0.012717,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,10,1,5303,0.900000,90.000000,2.000000,0.000000,495.000000,388.888889,117.000000,0.012857,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,10,1,5304,0.900000,90.000000,2.000000,0.000000,495.000000,397.435897,117.000000,0.012581,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,10,1,5305,0.900000,90.000000,2.000000,0.000000,495.000000,388.888889,117.000000,0.012857,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,10,1,5306,0.900000,90.000000,2.000000,0.000000,495.000000,393.162393,117.000000,0.012717,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,20,1,5307,0.900000,90.000000,2.000000,0.000000,495.000000,350.427350,117.000000,0.014268,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,20,1,5308,0.900000,90.000000,2.000000,0.000000,495.000000,354.700855,117.000000,0.014096,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,20,1,5309,0.900000,90.000000,2.000000,0.000000,495.000000,350.427350,117.000000,0.014268,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,20,1,5310,0.900000,90.000000,2.000000,0.000000,495.000000,354.700855,117.000000,0.014096,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,20,1,5311,0.900000,90.000000,2.000000,0.000000,495.000000,354.700855,117.000000,0.014096,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,20,1,5312,0.900000,90.000000,2.000000,0.000000,495.000000,358.974359,117.000000,0.013929,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,30,1,5313,0.900000,90.000000,2.000000,0.000000,495.000000,320.512821,117.000000,0.015600,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,30,1,5314,0.900000,90.000000,2.000000,0.000000,495.000000,329.059829,117.000000,0.015195,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,30,1,5315,0.900000,90.000000,2.000000,0.000000,495.000000,316.239316,117.000000,0.015811,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,30,1,5316,0.900000,90.000000,2.000000,0.000000,498.870000,333.333333,117.000000,0.015000,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,30,1,5317,0.900000,90.000000,2.000000,0.000000,499.400000,333.333333,117.000000,0.015000,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,30,1,5318,0.900000,90.000000,2.000000,0.000000,495.000000,324.786325,117.000000,0.015395,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,40,1,5319,0.900000,90.000000,2.000000,0.000000,495.000000,290.598291,117.000000,0.017206,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,40,1,5320,0.900000,90.000000,2.000000,0.000000,495.000000,286.324786,117.000000,0.017463,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,40,1,5321,0.900000,90.000000,2.000000,0.000000,495.000000,290.598291,117.000000,0.017206,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,40,1,5322,0.900000,90.000000,2.000000,0.000000,495.000000,303.418803,117.000000,0.016479,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,40,1,5323,0.900000,90.000000,2.000000,0.000000,495.000000,290.598291,117.000000,0.017206,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,40,1,5324,0.900000,90.000000,2.000000,0.000000,499.537500,294.871795,117.000000,0.016957,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,50,1,5325,0.900000,90.000000,2.000000,0.000000,498.870000,273.504274,117.000000,0.018281,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,50,1,5326,0.900000,90.000000,2.000000,0.000000,495.000000,277.777778,117.000000,0.018000,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,50,1,5327,0.900000,90.000000,2.000000,0.000000,495.815000,273.504274,117.000000,0.018281,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,50,1,5328,0.900000,90.000000,2.000000,0.000000,495.000000,273.504274,117.000000,0.018281,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,50,1,5329,0.900000,90.000000,2.000000,0.000000,495.000000,282.051282,117.000000,0.017727,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,50,1,5330,0.900000,90.000000,2.000000,0.000000,497.715000,256.410256,117.000000,0.019500,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,10,2,5331,0.900000,90.000000,2.000000,0.000000,495.000000,405.982906,117.000000,0.012316,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,10,2,5332,0.900000,90.000000,2.000000,0.000000,495.000000,401.709402,117.000000,0.012447,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,10,2,5333,0.900000,90.000000,2.000000,0.000000,495.000000,401.709402,117.000000,0.012447,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,10,2,5334,0.900000,90.000000,2.000000,0.000000,495.000000,423.076923,117.000000,0.011818,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,10,2,5335,0.900000,90.000000,2.000000,0.000000,495.000000,397.435897,117.000000,0.012581,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,10,2,5336,0.900000,90.000000,2.000000,0.000000,495.000000,397.435897,117.000000,0.012581,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,20,2,5337,0.900000,90.000000,2.000000,0.000000,495.000000,384.615385,117.000000,0.013000,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,20,2,5338,0.900000,90.000000,2.000000,0.000000,495.000000,371.794872,117.000000,0.013448,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,20,2,5339,0.900000,90.000000,2.000000,0.000000,495.000000,376.068376,117.000000,0.013295,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,20,2,5340,0.900000,90.000000,2.000000,0.000000,498.870000,367.521368,117.000000,0.013605,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,20,2,5341,0.900000,90.000000,2.000000,0.000000,495.000000,384.615385,117.000000,0.013000,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,20,2,5342,0.900000,90.000000,2.000000,0.000000,495.000000,380.341880,117.000000,0.013146,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,30,2,5343,0.900000,90.000000,2.000000,0.000000,495.000000,337.606838,117.000000,0.014810,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,30,2,5344,0.900000,90.000000,2.000000,0.000000,495.000000,346.153846,117.000000,0.014444,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,30,2,5345,0.900000,90.000000,2.000000,0.000000,498.870000,354.700855,117.000000,0.014096,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,30,2,5346,0.900000,90.000000,2.000000,0.000000,498.870000,376.068376,117.000000,0.013295,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,30,2,5347,0.900000,90.000000,2.000000,0.000000,495.000000,337.606838,117.000000,0.014810,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,30,2,5348,0.900000,90.000000,2.000000,0.000000,495.000000,363.247863,117.000000,0.013765,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,40,2,5349,0.900000,90.000000,2.000000,0.000000,498.870000,303.418803,117.000000,0.016479,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,40,2,5350,0.900000,90.000000,2.000000,0.000000,495.000000,337.606838,117.000000,0.014810,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,40,2,5351,0.900000,90.000000,2.000000,0.000000,495.000000,307.692308,117.000000,0.016250,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,40,2,5352,0.900000,90.000000,2.000000,0.000000,498.565000,337.606838,117.000000,0.014810,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,40,2,5353,0.900000,90.000000,2.000000,0.000000,495.000000,311.965812,117.000000,0.016027,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,40,2,5354,0.900000,90.000000,2.000000,0.000000,495.000000,299.145299,117.000000,0.016714,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,50,2,5355,0.900000,90.000000,2.000000,0.000000,495.000000,294.871795,117.000000,0.016957,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,50,2,5356,0.900000,90.000000,2.000000,0.000000,495.000000,290.598291,117.000000,0.017206,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,50,2,5357,0.900000,90.000000,2.000000,0.000000,495.000000,290.598291,117.000000,0.017206,234.000000,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,50,2,5358,0.900000,90.000000,1.999987,0.000057,495.000000,294.871795,117.000000,0.016957,233.998517,0.000000,0.000000
500.000000,130,1.000000,2.000000,10.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,50,2,5359,0.900000,90.000000,2.000000,0.000000,495.000000,324.786325,117.000000,0.015395,233.999999,0.000000,0.000000
